시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202105,8,"        72,000",14,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,114.99,202106,12,"       109,500",22,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,84.98,202106,12,"        92,000",3,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202106,19,"        75,000",16,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202106,26,"        73,400",16,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202107,10,"        73,500",19,2000,석계로 49,20210830,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202107,10,"        75,000",13,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202107,16,"        74,700",23,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202107,30,"        75,500",11,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202108,14,"        77,000",16,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202108,31,"        77,000",17,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,84.98,202109,4,"       101,000",7,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202109,6,"        73,500",19,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202109,15,"        71,000",1,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202110,9,"        79,600",23,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,84.98,202110,14,"        95,500",5,2000,석계로 49,,-,-
서울특별시 노원구 월계동,929,0929,0000,현대,59.95,202110,27,"        76,400",24,2000,석계로 49,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,75.02,202101,6,"        74,700",3,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,75.02,202102,1,"        72,900",1,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,84.96,202102,3,"        82,000",2,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,75.02,202102,3,"        77,000",15,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,75.02,202104,24,"        75,000",4,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,84.96,202105,11,"        87,000",9,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,84.96,202106,26,"        91,500",13,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,75.02,202107,2,"        84,000",6,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,84.96,202107,13,"        87,000",1,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,75.02,202108,24,"        85,800",7,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,84.96,202108,28,"        90,000",15,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,515-2,0515,0002,건영2,84.96,202110,6,"        89,000",15,1991,덕릉로 517,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202101,22,"       110,000",1,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202101,23,"       118,000",3,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202102,6,"       125,000",9,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202105,13,"       125,500",15,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202105,14,"       127,500",10,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202105,29,"       133,000",6,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202106,5,"       127,000",5,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202106,12,"       138,000",11,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202106,12,"       125,000",2,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202107,3,"       130,000",4,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,360-15,0360,0015,건영3,84.9,202109,17,"       139,800",15,1995,노원로22길 71,,-,-
서울특별시 노원구 중계동,586,0586,0000,건영재건축(586),59.92,202102,5,"        49,000",17,1998,덕릉로 718,,-,-
서울특별시 노원구 중계동,586,0586,0000,건영재건축(586),59.92,202107,17,"        55,000",7,1998,덕릉로 718,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,74.2,202101,19,"        75,000",11,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,50.97,202101,20,"        58,500",7,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,84.97,202101,29,"        85,200",10,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,74.2,202101,30,"        76,000",7,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,74.2,202102,2,"        73,800",8,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,84.97,202102,20,"        97,500",6,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,50.97,202103,19,"        58,900",14,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,50.97,202105,4,"        59,000",9,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,84.97,202106,2,"        94,000",4,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,84.97,202106,23,"        96,500",15,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,84.97,202106,23,"        96,500",15,1989,섬밭로 265,20210906,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,84.97,202106,24,"        97,000",9,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,114.57,202106,25,"       112,000",8,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,74.2,202106,25,"        89,500",10,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,50.97,202106,28,"        60,000",2,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,50.97,202107,9,"        68,000",14,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,114.57,202107,9,"       114,000",8,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,114.57,202107,16,"       119,000",10,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,74.2,202107,22,"        84,500",4,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,50.97,202109,11,"        68,500",15,1989,섬밭로 265,20211021,-,-
서울특별시 노원구 중계동,505,0505,0000,경남,50.97,202110,11,"        68,500",15,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,597,0597,0000,경남아너스빌,79.098,202107,20,"        76,500",13,2002,덕릉로94길 10,,-,-
서울특별시 노원구 중계동,597,0597,0000,경남아너스빌,79.098,202109,10,"        80,700",11,2002,덕릉로94길 6,,-,-
서울특별시 노원구 중계동,600,0600,0000,극동의푸른별1차,84.97,202105,20,"        70,000",4,2005,중계로 107,,-,-
서울특별시 노원구 중계동,600,0600,0000,극동의푸른별1차,84.91,202109,30,"        72,000",3,2005,중계로 107,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202101,13,"        83,000",11,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202101,26,"        75,000",14,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202102,6,"        55,000",4,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202103,9,"        83,000",12,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202104,17,"        58,500",15,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202105,5,"        88,000",13,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202105,27,"        63,000",12,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202106,8,"        61,000",12,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202107,3,"        64,000",13,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202107,3,"        58,000",2,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202107,6,"        62,700",7,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202108,5,"        86,000",2,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202108,19,"        94,700",6,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202108,20,"        68,800",6,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202108,21,"        87,000",12,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202109,3,"        92,000",15,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),84.98,202110,8,"        92,250",4,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202110,9,"        64,800",13,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202110,12,"        67,000",11,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,583,0583,0000,금호타운(583),59.52,202110,15,"        67,500",7,1997,중계로12길 24,,-,-
서울특별시 노원구 중계동,363,0363,0000,대림벽산(363),114.39,202101,19,"       134,800",9,1993,한글비석로8길 20,,-,-
서울특별시 노원구 중계동,363,0363,0000,대림벽산(363),141.45,202104,28,"       142,000",14,1993,한글비석로8길 20,,-,-
서울특별시 노원구 중계동,363,0363,0000,대림벽산(363),141.45,202105,1,"       154,000",12,1993,한글비석로8길 20,,-,-
서울특별시 노원구 중계동,363,0363,0000,대림벽산(363),114.39,202107,31,"       144,000",3,1993,한글비석로8길 20,,-,-
서울특별시 노원구 중계동,591,0591,0000,대호,84.93,202101,30,"        68,000",16,2000,한글비석로 384,,-,-
서울특별시 노원구 중계동,591,0591,0000,대호,59.98,202102,16,"        47,800",5,2000,한글비석로 384,,-,-
서울특별시 노원구 중계동,591,0591,0000,대호,84.93,202109,13,"        70,000",10,2000,한글비석로 384,,-,-
서울특별시 노원구 중계동,601,0601,0000,동도센트리움(601),84.983,202110,14,"        94,000",1,2005,한글비석로19길 15,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,51.3,202101,11,"        24,900",2,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,47.61,202101,13,"        24,000",3,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,41.85,202102,3,"        24,700",4,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,47.61,202103,2,"        24,000",5,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,47.61,202103,16,"        26,000",3,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,47.61,202103,29,"        28,000",1,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,47.61,202106,2,"        33,000",2,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,47.61,202108,21,"        34,000",4,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,103,0103,0000,동진,51.3,202109,6,"        36,700",1,1988,중계로16나길 11,,-,-
서울특별시 노원구 중계동,366,0366,0000,라이프,115.65,202104,1,"       148,000",11,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,라이프,115.65,202106,19,"       153,500",6,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,라이프,115.65,202108,5,"       154,700",6,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,라이프,101.85,202108,6,"       139,000",11,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,라이프,115.65,202108,11,"       158,500",6,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,라이프,115.65,202110,29,"       151,000",12,1993,중계로 184,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),72.49,202101,13,"        76,700",5,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),54.48,202102,9,"        56,800",1,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),84.97,202102,9,"        90,000",6,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),72.49,202105,4,"        85,500",10,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),84.97,202105,5,"        95,700",4,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),72.49,202105,10,"        85,000",14,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),54.48,202105,13,"        58,500",13,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),54.48,202107,15,"        65,000",2,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),54.48,202107,15,"        65,000",2,1989,섬밭로 265,20210811,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),84.97,202108,14,"        99,000",6,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,롯데(505),54.48,202108,30,"        68,000",7,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202101,2,"       132,000",5,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202101,4,"       135,000",14,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202101,23,"       140,000",10,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202102,8,"       140,000",6,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202102,9,"       143,000",13,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202103,17,"       137,000",8,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202104,14,"       142,000",12,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,101.88,202104,21,"       127,000",7,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,101.88,202104,21,"       127,000",7,1993,노원로22길 34,20210809,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202105,14,"       139,000",8,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202105,15,"       141,800",3,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202105,25,"       144,000",8,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202105,25,"       144,000",8,1993,노원로22길 34,20210622,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,101.88,202106,10,"       138,000",13,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,101.88,202106,10,"       138,000",13,1993,노원로22길 34,20211015,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202109,8,"       148,000",4,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,361-1,0361,0001,롯데우성아파트,115.26,202110,5,"       140,000",2,1993,노원로22길 34,,-,-
서울특별시 노원구 중계동,602,0602,0000,비콘드림힐(602),84.986,202107,24,"        81,000",5,2005,덕릉로82길 13,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,84.75,202102,27,"        83,000",2,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,59.9,202105,4,"        58,500",6,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,59.9,202105,11,"        68,000",13,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,59.9,202105,13,"        65,000",14,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,59.9,202106,9,"        65,000",8,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,84.75,202106,15,"        87,500",12,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,84.75,202106,29,"        88,500",8,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,84.75,202107,3,"        92,000",12,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,84.75,202107,10,"        91,500",3,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,59.9,202107,10,"        64,000",17,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,59.9,202107,10,"        62,000",3,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,114.49,202108,5,"       113,700",5,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,59.9,202108,7,"        65,500",11,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,59.9,202109,1,"        64,400",3,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,593,0593,0000,삼성,84.75,202109,18,"        98,500",18,1999,중계로14나길 25,,-,-
서울특별시 노원구 중계동,584-1,0584,0001,삼창타워주상프라자,84.66,202102,6,"        64,000",3,1997,한글비석로 383,,-,-
서울특별시 노원구 중계동,584-1,0584,0001,삼창타워주상프라자,59.39,202104,6,"        51,600",6,1997,한글비석로 383,,-,-
서울특별시 노원구 중계동,584-1,0584,0001,삼창타워주상프라자,59.39,202105,3,"        55,000",11,1997,한글비석로 383,,-,-
서울특별시 노원구 중계동,584-1,0584,0001,삼창타워주상프라자,59.39,202106,5,"        60,000",9,1997,한글비석로 383,,-,-
서울특별시 노원구 중계동,584-1,0584,0001,삼창타워주상프라자,59.39,202108,11,"        63,000",12,1997,한글비석로 383,,-,-
서울특별시 노원구 중계동,584-1,0584,0001,삼창타워주상프라자,58.07,202109,18,"        62,500",9,1997,한글비석로 383,,-,-
서울특별시 노원구 중계동,584-1,0584,0001,삼창타워주상프라자,84.3,202110,26,"        69,400",8,1997,한글비석로 383,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,114.57,202101,22,"       110,000",13,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,72.73,202101,27,"        74,000",5,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,72.73,202103,1,"        75,000",15,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,51.29,202103,2,"        61,000",13,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,51.29,202104,2,"        59,700",15,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,51.29,202104,16,"        62,700",13,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,51.29,202106,4,"        63,000",13,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,51.29,202106,26,"        63,000",9,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,51.29,202106,28,"        61,500",2,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,72.73,202107,9,"        86,000",11,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,72.73,202109,5,"        86,000",6,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,72.73,202109,6,"        86,500",14,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,84.97,202109,7,"        94,500",7,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,505,0505,0000,상아,72.73,202110,11,"        87,000",15,1989,섬밭로 265,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,84.78,202101,15,"        95,000",7,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,59.75,202102,6,"        72,000",7,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,84.78,202102,6,"       110,000",14,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,134.78,202102,8,"       124,000",5,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,134.78,202102,8,"       124,000",5,1996,덕릉로71길 5,20210630,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,59.75,202102,23,"        76,900",11,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,134.78,202103,2,"       130,000",8,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,59.75,202103,6,"        72,000",1,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,84.78,202105,14,"       104,000",7,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,59.75,202105,21,"        85,000",11,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,84.78,202107,17,"       111,000",19,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,59.75,202108,11,"        88,000",7,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,84.78,202109,3,"       110,000",4,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,59.75,202109,3,"        90,000",10,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,580,0580,0000,성원1,84.78,202110,18,"       115,000",22,1996,덕릉로71길 5,,-,-
서울특별시 노원구 중계동,581,0581,0000,성원2,56.97,202104,19,"        47,000",15,1995,덕릉로89길 8,,-,-
서울특별시 노원구 중계동,581,0581,0000,성원2,56.97,202107,17,"        49,000",14,1995,덕릉로89길 8,,-,-
서울특별시 노원구 중계동,581,0581,0000,성원2,56.97,202107,30,"        47,700",1,1995,덕릉로89길 8,,-,-
서울특별시 노원구 중계동,581,0581,0000,성원2,97.83,202108,25,"        72,800",7,1995,덕릉로89길 8,,-,-
서울특별시 노원구 중계동,366,0366,0000,신동아(366),115.35,202101,23,"       125,000",1,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,신동아(366),115.35,202101,25,"       148,000",8,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,신동아(366),115.35,202106,19,"       145,000",11,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,신동아(366),115.35,202108,5,"       156,000",14,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,신동아(366),115.35,202108,12,"       146,900",5,1993,중계로 184,,-,-
서울특별시 노원구 중계동,366,0366,0000,신동아(366),115.35,202108,25,"       156,000",10,1993,중계로 184,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,84.93,202101,16,"       105,000",14,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,84.93,202101,26,"       104,800",5,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,59.97,202102,9,"        72,000",9,1999,덕릉로 595,20210427,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,84.93,202102,17,"       105,000",14,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,59.97,202102,19,"        71,500",5,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,59.97,202104,27,"        72,000",9,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,59.97,202105,8,"        71,800",1,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,59.97,202105,29,"        76,000",6,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,59.97,202107,3,"        82,500",5,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,590,0590,0000,신안,59.97,202107,12,"        82,500",7,1999,덕릉로 595,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,101.99,202102,17,"       135,500",14,1993,중계로 195,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,134.74,202103,2,"       160,000",7,1993,중계로 195,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,134.74,202103,15,"       167,000",9,1993,중계로 195,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,101.99,202103,26,"       135,000",14,1993,중계로 195,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,134.74,202103,27,"       155,000",3,1993,중계로 195,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,134.74,202104,3,"       160,500",14,1993,중계로 195,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,134.74,202105,12,"       151,500",2,1993,중계로 195,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,101.99,202108,12,"       138,000",4,1993,중계로 195,,-,-
서울특별시 노원구 중계동,364,0364,0000,신안동진,101.99,202109,17,"       148,000",2,1993,중계로 195,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,84.9,202101,4,"       109,700",8,1998,덕릉로71길 30,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,84.9,202101,9,"       103,000",8,1998,덕릉로71길 30,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,84.9,202101,23,"       108,500",6,1998,덕릉로71길 30,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,84.9,202102,3,"        92,000",1,1998,덕릉로71길 30,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,84.9,202102,6,"       105,000",10,1998,덕릉로71길 30,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,114.96,202102,9,"       124,000",7,1998,덕릉로71길 30,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,114.96,202103,13,"       134,700",17,1998,덕릉로71길 30,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,84.9,202104,9,"       106,000",4,1998,덕릉로71길 30,,-,-
서울특별시 노원구 중계동,587,0587,0000,양지마을(대림)1,84.9,202106,12,"       114,500",17,1998,덕릉로71길 30,,-,-
